,Delivery Date,Delivery Hour,Delivery Interval,Repeated Hour Flag,Settlement Point Name,Settlement Point Type,Settlement Point Price
29724,10/14/2020,12.0,1.0,N,HB_HUBAVG,AH,12.42
29816,10/14/2020,13.0,1.0,N,HB_HUBAVG,AH,17.55
29908,10/14/2020,14.0,1.0,N,HB_HUBAVG,AH,20.34
30000,10/14/2020,15.0,1.0,N,HB_HUBAVG,AH,23.68
30092,10/14/2020,16.0,1.0,N,HB_HUBAVG,AH,26.51
30184,10/14/2020,17.0,1.0,N,HB_HUBAVG,AH,31.7
30276,10/14/2020,18.0,1.0,N,HB_HUBAVG,AH,59.16
30368,10/14/2020,19.0,1.0,N,HB_HUBAVG,AH,27.64
30460,10/14/2020,20.0,1.0,N,HB_HUBAVG,AH,28.5
30552,10/14/2020,21.0,1.0,N,HB_HUBAVG,AH,23.63
30644,10/14/2020,22.0,1.0,N,HB_HUBAVG,AH,13.62
30736,10/14/2020,23.0,1.0,N,HB_HUBAVG,AH,13.75
30828,10/14/2020,24.0,1.0,N,HB_HUBAVG,AH,13.9
30920,10/15/2020,1.0,1.0,N,HB_HUBAVG,AH,14.14
31012,10/15/2020,2.0,1.0,N,HB_HUBAVG,AH,16.17
31104,10/15/2020,3.0,1.0,N,HB_HUBAVG,AH,12.85
31196,10/15/2020,4.0,1.0,N,HB_HUBAVG,AH,12.09
31288,10/15/2020,5.0,1.0,N,HB_HUBAVG,AH,13.16
31380,10/15/2020,6.0,1.0,N,HB_HUBAVG,AH,12.63
31472,10/15/2020,7.0,1.0,N,HB_HUBAVG,AH,8.9
31564,10/15/2020,8.0,1.0,N,HB_HUBAVG,AH,12.15
31656,10/15/2020,9.0,1.0,N,HB_HUBAVG,AH,12.51
31748,10/15/2020,10.0,1.0,N,HB_HUBAVG,AH,13.98
31840,10/15/2020,11.0,1.0,N,HB_HUBAVG,AH,15.96
31932,10/15/2020,12.0,1.0,N,HB_HUBAVG,AH,15.28
32024,10/15/2020,13.0,1.0,N,HB_HUBAVG,AH,16.31
32116,10/15/2020,14.0,1.0,N,HB_HUBAVG,AH,16.91
32208,10/15/2020,15.0,1.0,N,HB_HUBAVG,AH,18.27
32300,10/15/2020,16.0,1.0,N,HB_HUBAVG,AH,19.26
32392,10/15/2020,17.0,1.0,N,HB_HUBAVG,AH,20.85
32484,10/15/2020,18.0,1.0,N,HB_HUBAVG,AH,14.85
32576,10/15/2020,19.0,1.0,N,HB_HUBAVG,AH,18.51
32668,10/15/2020,20.0,1.0,N,HB_HUBAVG,AH,310.95
32760,10/15/2020,21.0,1.0,N,HB_HUBAVG,AH,20.47
32852,10/15/2020,22.0,1.0,N,HB_HUBAVG,AH,16.48
32944,10/15/2020,23.0,1.0,N,HB_HUBAVG,AH,21.66
33036,10/15/2020,24.0,1.0,N,HB_HUBAVG,AH,18.73
33128,10/16/2020,1.0,1.0,N,HB_HUBAVG,AH,14.74
33220,10/16/2020,2.0,1.0,N,HB_HUBAVG,AH,17.48
33312,10/16/2020,3.0,1.0,N,HB_HUBAVG,AH,16.67
33404,10/16/2020,4.0,1.0,N,HB_HUBAVG,AH,15.28
33496,10/16/2020,5.0,1.0,N,HB_HUBAVG,AH,15.24
33588,10/16/2020,6.0,1.0,N,HB_HUBAVG,AH,15.53
33680,10/16/2020,7.0,1.0,N,HB_HUBAVG,AH,18.15
33772,10/16/2020,8.0,1.0,N,HB_HUBAVG,AH,19.39
33864,10/16/2020,9.0,1.0,N,HB_HUBAVG,AH,21.16
33956,10/16/2020,10.0,1.0,N,HB_HUBAVG,AH,24.23
34048,10/16/2020,11.0,1.0,N,HB_HUBAVG,AH,19.13
34140,10/16/2020,12.0,1.0,N,HB_HUBAVG,AH,22.22
34232,10/16/2020,13.0,1.0,N,HB_HUBAVG,AH,18.38
34324,10/16/2020,14.0,1.0,N,HB_HUBAVG,AH,18.35
34416,10/16/2020,15.0,1.0,N,HB_HUBAVG,AH,18.39
34508,10/16/2020,16.0,1.0,N,HB_HUBAVG,AH,18.66
34600,10/16/2020,17.0,1.0,N,HB_HUBAVG,AH,19.92
34692,10/16/2020,18.0,1.0,N,HB_HUBAVG,AH,20.28
34784,10/16/2020,19.0,1.0,N,HB_HUBAVG,AH,25.45
34876,10/16/2020,20.0,1.0,N,HB_HUBAVG,AH,27.37
34968,10/16/2020,21.0,1.0,N,HB_HUBAVG,AH,18.75
35060,10/16/2020,22.0,1.0,N,HB_HUBAVG,AH,15.99
35152,10/16/2020,23.0,1.0,N,HB_HUBAVG,AH,11.89
35244,10/16/2020,24.0,1.0,N,HB_HUBAVG,AH,12.3
35336,10/17/2020,1.0,1.0,N,HB_HUBAVG,AH,13.0
35428,10/17/2020,2.0,1.0,N,HB_HUBAVG,AH,9.7
35520,10/17/2020,3.0,1.0,N,HB_HUBAVG,AH,8.88
35612,10/17/2020,4.0,1.0,N,HB_HUBAVG,AH,8.69
35704,10/17/2020,5.0,1.0,N,HB_HUBAVG,AH,8.92
35796,10/17/2020,6.0,1.0,N,HB_HUBAVG,AH,8.99
35888,10/17/2020,7.0,1.0,N,HB_HUBAVG,AH,0.58
35980,10/17/2020,8.0,1.0,N,HB_HUBAVG,AH,9.27
36072,10/17/2020,9.0,1.0,N,HB_HUBAVG,AH,10.72
36164,10/17/2020,10.0,1.0,N,HB_HUBAVG,AH,7.73
36256,10/17/2020,11.0,1.0,N,HB_HUBAVG,AH,9.09
36348,10/17/2020,12.0,1.0,N,HB_HUBAVG,AH,10.29
36440,10/17/2020,13.0,1.0,N,HB_HUBAVG,AH,11.17
36532,10/17/2020,14.0,1.0,N,HB_HUBAVG,AH,11.37
36624,10/17/2020,15.0,1.0,N,HB_HUBAVG,AH,11.69
36716,10/17/2020,16.0,1.0,N,HB_HUBAVG,AH,11.73
36808,10/17/2020,17.0,1.0,N,HB_HUBAVG,AH,12.29
36900,10/17/2020,18.0,1.0,N,HB_HUBAVG,AH,12.38
36992,10/17/2020,19.0,1.0,N,HB_HUBAVG,AH,15.48
37084,10/17/2020,20.0,1.0,N,HB_HUBAVG,AH,18.77
37176,10/17/2020,21.0,1.0,N,HB_HUBAVG,AH,13.4
37268,10/17/2020,22.0,1.0,N,HB_HUBAVG,AH,11.84
37360,10/17/2020,23.0,1.0,N,HB_HUBAVG,AH,9.61
37452,10/17/2020,24.0,1.0,N,HB_HUBAVG,AH,8.81
37544,10/18/2020,1.0,1.0,N,HB_HUBAVG,AH,12.59
37636,10/18/2020,2.0,1.0,N,HB_HUBAVG,AH,9.3
37728,10/18/2020,3.0,1.0,N,HB_HUBAVG,AH,8.18
37820,10/18/2020,4.0,1.0,N,HB_HUBAVG,AH,7.07
37912,10/18/2020,5.0,1.0,N,HB_HUBAVG,AH,7.79
38004,10/18/2020,6.0,1.0,N,HB_HUBAVG,AH,8.22
38096,10/18/2020,7.0,1.0,N,HB_HUBAVG,AH,9.67
38188,10/18/2020,8.0,1.0,N,HB_HUBAVG,AH,9.61
38280,10/18/2020,9.0,1.0,N,HB_HUBAVG,AH,9.47
38372,10/18/2020,10.0,1.0,N,HB_HUBAVG,AH,16.13
38464,10/18/2020,11.0,1.0,N,HB_HUBAVG,AH,16.52
38556,10/18/2020,12.0,1.0,N,HB_HUBAVG,AH,19.29
38648,10/18/2020,13.0,1.0,N,HB_HUBAVG,AH,23.48
38740,10/18/2020,14.0,1.0,N,HB_HUBAVG,AH,24.71
38832,10/18/2020,15.0,1.0,N,HB_HUBAVG,AH,26.9
38924,10/18/2020,16.0,1.0,N,HB_HUBAVG,AH,27.38
39016,10/18/2020,17.0,1.0,N,HB_HUBAVG,AH,27.0
39108,10/18/2020,18.0,1.0,N,HB_HUBAVG,AH,28.26
39200,10/18/2020,19.0,1.0,N,HB_HUBAVG,AH,25.12
39292,10/18/2020,20.0,1.0,N,HB_HUBAVG,AH,25.63
39384,10/18/2020,21.0,1.0,N,HB_HUBAVG,AH,26.01
39476,10/18/2020,22.0,1.0,N,HB_HUBAVG,AH,25.11
39568,10/18/2020,23.0,1.0,N,HB_HUBAVG,AH,68.2
39660,10/18/2020,24.0,1.0,N,HB_HUBAVG,AH,23.65
39752,10/19/2020,1.0,1.0,N,HB_HUBAVG,AH,30.7
39844,10/19/2020,2.0,1.0,N,HB_HUBAVG,AH,23.97
39936,10/19/2020,3.0,1.0,N,HB_HUBAVG,AH,23.3
40028,10/19/2020,4.0,1.0,N,HB_HUBAVG,AH,24.39
40120,10/19/2020,5.0,1.0,N,HB_HUBAVG,AH,24.35
40212,10/19/2020,6.0,1.0,N,HB_HUBAVG,AH,29.61
40304,10/19/2020,7.0,1.0,N,HB_HUBAVG,AH,29.69
40396,10/19/2020,8.0,1.0,N,HB_HUBAVG,AH,40.26
40488,10/19/2020,9.0,1.0,N,HB_HUBAVG,AH,77.3
40580,10/19/2020,10.0,1.0,N,HB_HUBAVG,AH,38.14
40672,10/19/2020,11.0,1.0,N,HB_HUBAVG,AH,34.43
40764,10/19/2020,12.0,1.0,N,HB_HUBAVG,AH,30.75
40856,10/19/2020,13.0,1.0,N,HB_HUBAVG,AH,36.15
40948,10/19/2020,14.0,1.0,N,HB_HUBAVG,AH,34.05
41040,10/19/2020,15.0,1.0,N,HB_HUBAVG,AH,33.88
41132,10/19/2020,16.0,1.0,N,HB_HUBAVG,AH,48.93
41224,10/19/2020,17.0,1.0,N,HB_HUBAVG,AH,46.22
41316,10/19/2020,18.0,1.0,N,HB_HUBAVG,AH,32.17
41408,10/19/2020,19.0,1.0,N,HB_HUBAVG,AH,29.78
41500,10/19/2020,20.0,1.0,N,HB_HUBAVG,AH,410.41
41592,10/19/2020,21.0,1.0,N,HB_HUBAVG,AH,28.57
41684,10/19/2020,22.0,1.0,N,HB_HUBAVG,AH,25.53
41776,10/19/2020,23.0,1.0,N,HB_HUBAVG,AH,25.91
41868,10/19/2020,24.0,1.0,N,HB_HUBAVG,AH,22.52
41960,10/20/2020,1.0,1.0,N,HB_HUBAVG,AH,19.39
42052,10/20/2020,2.0,1.0,N,HB_HUBAVG,AH,18.17
42144,10/20/2020,3.0,1.0,N,HB_HUBAVG,AH,17.53
42236,10/20/2020,4.0,1.0,N,HB_HUBAVG,AH,17.4
42328,10/20/2020,5.0,1.0,N,HB_HUBAVG,AH,16.77
42420,10/20/2020,6.0,1.0,N,HB_HUBAVG,AH,17.67
42512,10/20/2020,7.0,1.0,N,HB_HUBAVG,AH,18.93
42604,10/20/2020,8.0,1.0,N,HB_HUBAVG,AH,26.84
42696,10/20/2020,9.0,1.0,N,HB_HUBAVG,AH,24.31
42788,10/20/2020,10.0,1.0,N,HB_HUBAVG,AH,25.4
42880,10/20/2020,11.0,1.0,N,HB_HUBAVG,AH,27.95
42972,10/20/2020,12.0,1.0,N,HB_HUBAVG,AH,26.7
43064,10/20/2020,13.0,1.0,N,HB_HUBAVG,AH,22.33
43156,10/20/2020,14.0,1.0,N,HB_HUBAVG,AH,47.25
43248,10/20/2020,15.0,1.0,N,HB_HUBAVG,AH,25.21
43340,10/20/2020,16.0,1.0,N,HB_HUBAVG,AH,34.43
43432,10/20/2020,17.0,1.0,N,HB_HUBAVG,AH,30.27
43524,10/20/2020,18.0,1.0,N,HB_HUBAVG,AH,22.37
43616,10/20/2020,19.0,1.0,N,HB_HUBAVG,AH,27.0
43708,10/20/2020,20.0,1.0,N,HB_HUBAVG,AH,43.22
43800,10/20/2020,21.0,1.0,N,HB_HUBAVG,AH,27.23
43892,10/20/2020,22.0,1.0,N,HB_HUBAVG,AH,22.26
43984,10/20/2020,23.0,1.0,N,HB_HUBAVG,AH,14.61
44076,10/20/2020,24.0,1.0,N,HB_HUBAVG,AH,13.29
44168,10/21/2020,1.0,1.0,N,HB_HUBAVG,AH,16.97
44260,10/21/2020,2.0,1.0,N,HB_HUBAVG,AH,13.09
44352,10/21/2020,3.0,1.0,N,HB_HUBAVG,AH,12.24
44444,10/21/2020,4.0,1.0,N,HB_HUBAVG,AH,11.7
44536,10/21/2020,5.0,1.0,N,HB_HUBAVG,AH,12.88
44628,10/21/2020,6.0,1.0,N,HB_HUBAVG,AH,14.18
44720,10/21/2020,7.0,1.0,N,HB_HUBAVG,AH,16.77
44812,10/21/2020,8.0,1.0,N,HB_HUBAVG,AH,19.64
44904,10/21/2020,9.0,1.0,N,HB_HUBAVG,AH,24.67
44996,10/21/2020,10.0,1.0,N,HB_HUBAVG,AH,19.52
45088,10/21/2020,11.0,1.0,N,HB_HUBAVG,AH,18.47
45180,10/21/2020,12.0,1.0,N,HB_HUBAVG,AH,20.66
45272,10/21/2020,13.0,1.0,N,HB_HUBAVG,AH,20.32
45364,10/21/2020,14.0,1.0,N,HB_HUBAVG,AH,24.4
45456,10/21/2020,15.0,1.0,N,HB_HUBAVG,AH,33.46
45548,10/21/2020,16.0,1.0,N,HB_HUBAVG,AH,27.79
45640,10/21/2020,17.0,1.0,N,HB_HUBAVG,AH,93.91
45732,10/21/2020,18.0,1.0,N,HB_HUBAVG,AH,23.2
45824,10/21/2020,19.0,1.0,N,HB_HUBAVG,AH,18.92
45916,10/21/2020,20.0,1.0,N,HB_HUBAVG,AH,26.0
46008,10/21/2020,21.0,1.0,N,HB_HUBAVG,AH,26.0
46100,10/21/2020,22.0,1.0,N,HB_HUBAVG,AH,17.96
46192,10/21/2020,23.0,1.0,N,HB_HUBAVG,AH,15.15
46284,10/21/2020,24.0,1.0,N,HB_HUBAVG,AH,13.39
46376,10/22/2020,1.0,1.0,N,HB_HUBAVG,AH,11.48
46468,10/22/2020,2.0,1.0,N,HB_HUBAVG,AH,11.14
46560,10/22/2020,3.0,1.0,N,HB_HUBAVG,AH,11.84
46652,10/22/2020,4.0,1.0,N,HB_HUBAVG,AH,10.82
46744,10/22/2020,5.0,1.0,N,HB_HUBAVG,AH,11.07
46836,10/22/2020,6.0,1.0,N,HB_HUBAVG,AH,11.6
46928,10/22/2020,7.0,1.0,N,HB_HUBAVG,AH,13.0
47020,10/22/2020,8.0,1.0,N,HB_HUBAVG,AH,13.77
47112,10/22/2020,9.0,1.0,N,HB_HUBAVG,AH,14.87
47204,10/22/2020,10.0,1.0,N,HB_HUBAVG,AH,15.44
47296,10/22/2020,11.0,1.0,N,HB_HUBAVG,AH,21.64
47388,10/22/2020,12.0,1.0,N,HB_HUBAVG,AH,18.95
47480,10/22/2020,13.0,1.0,N,HB_HUBAVG,AH,21.38
47572,10/22/2020,14.0,1.0,N,HB_HUBAVG,AH,31.17
47664,10/22/2020,15.0,1.0,N,HB_HUBAVG,AH,29.84
47756,10/22/2020,16.0,1.0,N,HB_HUBAVG,AH,33.37
47848,10/22/2020,17.0,1.0,N,HB_HUBAVG,AH,51.79
47940,10/22/2020,18.0,1.0,N,HB_HUBAVG,AH,27.06
48032,10/22/2020,19.0,1.0,N,HB_HUBAVG,AH,22.46
48124,10/22/2020,20.0,1.0,N,HB_HUBAVG,AH,34.61
48216,10/22/2020,21.0,1.0,N,HB_HUBAVG,AH,23.51
48308,10/22/2020,22.0,1.0,N,HB_HUBAVG,AH,19.84
48400,10/22/2020,23.0,1.0,N,HB_HUBAVG,AH,17.6
48492,10/22/2020,24.0,1.0,N,HB_HUBAVG,AH,21.14
48584,10/23/2020,1.0,1.0,N,HB_HUBAVG,AH,15.07
48676,10/23/2020,2.0,1.0,N,HB_HUBAVG,AH,14.34
48768,10/23/2020,3.0,1.0,N,HB_HUBAVG,AH,13.39
48860,10/23/2020,4.0,1.0,N,HB_HUBAVG,AH,13.88
48952,10/23/2020,5.0,1.0,N,HB_HUBAVG,AH,14.41
49044,10/23/2020,6.0,1.0,N,HB_HUBAVG,AH,14.86
49136,10/23/2020,7.0,1.0,N,HB_HUBAVG,AH,23.62
49228,10/23/2020,8.0,1.0,N,HB_HUBAVG,AH,15.53
49320,10/23/2020,9.0,1.0,N,HB_HUBAVG,AH,17.2
49412,10/23/2020,10.0,1.0,N,HB_HUBAVG,AH,18.78
49504,10/23/2020,11.0,1.0,N,HB_HUBAVG,AH,14.9
49596,10/23/2020,12.0,1.0,N,HB_HUBAVG,AH,20.28
49688,10/23/2020,13.0,1.0,N,HB_HUBAVG,AH,24.49
49780,10/23/2020,14.0,1.0,N,HB_HUBAVG,AH,27.84
49872,10/23/2020,15.0,1.0,N,HB_HUBAVG,AH,18.68
49964,10/23/2020,16.0,1.0,N,HB_HUBAVG,AH,14.03
50056,10/23/2020,17.0,1.0,N,HB_HUBAVG,AH,14.28
50148,10/23/2020,18.0,1.0,N,HB_HUBAVG,AH,13.62
50240,10/23/2020,19.0,1.0,N,HB_HUBAVG,AH,13.86
50332,10/23/2020,20.0,1.0,N,HB_HUBAVG,AH,19.07
50424,10/23/2020,21.0,1.0,N,HB_HUBAVG,AH,21.46
50516,10/23/2020,22.0,1.0,N,HB_HUBAVG,AH,21.16
50608,10/23/2020,23.0,1.0,N,HB_HUBAVG,AH,20.23
50700,10/23/2020,24.0,1.0,N,HB_HUBAVG,AH,21.52
50792,10/24/2020,1.0,1.0,N,HB_HUBAVG,AH,20.48
50884,10/24/2020,2.0,1.0,N,HB_HUBAVG,AH,20.69
50976,10/24/2020,3.0,1.0,N,HB_HUBAVG,AH,19.8
51068,10/24/2020,4.0,1.0,N,HB_HUBAVG,AH,18.83
51160,10/24/2020,5.0,1.0,N,HB_HUBAVG,AH,19.08
51252,10/24/2020,6.0,1.0,N,HB_HUBAVG,AH,20.71
51344,10/24/2020,7.0,1.0,N,HB_HUBAVG,AH,20.25
51436,10/24/2020,8.0,1.0,N,HB_HUBAVG,AH,20.88
51528,10/24/2020,9.0,1.0,N,HB_HUBAVG,AH,21.24
51620,10/24/2020,10.0,1.0,N,HB_HUBAVG,AH,21.57
51712,10/24/2020,11.0,1.0,N,HB_HUBAVG,AH,19.62
51804,10/24/2020,12.0,1.0,N,HB_HUBAVG,AH,19.45
51896,10/24/2020,13.0,1.0,N,HB_HUBAVG,AH,19.14
51988,10/24/2020,14.0,1.0,N,HB_HUBAVG,AH,19.47
52080,10/24/2020,15.0,1.0,N,HB_HUBAVG,AH,18.85
52172,10/24/2020,16.0,1.0,N,HB_HUBAVG,AH,18.35
52264,10/24/2020,17.0,1.0,N,HB_HUBAVG,AH,18.18
52356,10/24/2020,18.0,1.0,N,HB_HUBAVG,AH,19.02
52448,10/24/2020,19.0,1.0,N,HB_HUBAVG,AH,19.15
52540,10/24/2020,20.0,1.0,N,HB_HUBAVG,AH,21.76
52632,10/24/2020,21.0,1.0,N,HB_HUBAVG,AH,17.63
52724,10/24/2020,22.0,1.0,N,HB_HUBAVG,AH,12.16
52816,10/24/2020,23.0,1.0,N,HB_HUBAVG,AH,12.45
52908,10/24/2020,24.0,1.0,N,HB_HUBAVG,AH,13.41
53000,10/25/2020,1.0,1.0,N,HB_HUBAVG,AH,12.21
53092,10/25/2020,2.0,1.0,N,HB_HUBAVG,AH,10.99
53184,10/25/2020,3.0,1.0,N,HB_HUBAVG,AH,10.4
53276,10/25/2020,4.0,1.0,N,HB_HUBAVG,AH,9.82
53368,10/25/2020,5.0,1.0,N,HB_HUBAVG,AH,10.52
53460,10/25/2020,6.0,1.0,N,HB_HUBAVG,AH,11.06
53552,10/25/2020,7.0,1.0,N,HB_HUBAVG,AH,16.66
53644,10/25/2020,8.0,1.0,N,HB_HUBAVG,AH,17.87
53736,10/25/2020,9.0,1.0,N,HB_HUBAVG,AH,18.3
53828,10/25/2020,10.0,1.0,N,HB_HUBAVG,AH,16.95
53920,10/25/2020,11.0,1.0,N,HB_HUBAVG,AH,18.06
54012,10/25/2020,12.0,1.0,N,HB_HUBAVG,AH,18.58
54104,10/25/2020,13.0,1.0,N,HB_HUBAVG,AH,19.45
54196,10/25/2020,14.0,1.0,N,HB_HUBAVG,AH,19.2
54288,10/25/2020,15.0,1.0,N,HB_HUBAVG,AH,18.26
54380,10/25/2020,16.0,1.0,N,HB_HUBAVG,AH,13.95
54472,10/25/2020,17.0,1.0,N,HB_HUBAVG,AH,10.97
54564,10/25/2020,18.0,1.0,N,HB_HUBAVG,AH,11.3
54656,10/25/2020,19.0,1.0,N,HB_HUBAVG,AH,10.74
54748,10/25/2020,20.0,1.0,N,HB_HUBAVG,AH,11.98
54840,10/25/2020,21.0,1.0,N,HB_HUBAVG,AH,12.78
54932,10/25/2020,22.0,1.0,N,HB_HUBAVG,AH,20.43
55024,10/25/2020,23.0,1.0,N,HB_HUBAVG,AH,14.84
55116,10/25/2020,24.0,1.0,N,HB_HUBAVG,AH,12.23
55208,10/26/2020,1.0,1.0,N,HB_HUBAVG,AH,11.17
55300,10/26/2020,2.0,1.0,N,HB_HUBAVG,AH,11.34
55392,10/26/2020,3.0,1.0,N,HB_HUBAVG,AH,11.8
55484,10/26/2020,4.0,1.0,N,HB_HUBAVG,AH,11.65
55576,10/26/2020,5.0,1.0,N,HB_HUBAVG,AH,12.29
55668,10/26/2020,6.0,1.0,N,HB_HUBAVG,AH,12.99
55760,10/26/2020,7.0,1.0,N,HB_HUBAVG,AH,20.9
55852,10/26/2020,8.0,1.0,N,HB_HUBAVG,AH,32.63
55944,10/26/2020,9.0,1.0,N,HB_HUBAVG,AH,55.73
56036,10/26/2020,10.0,1.0,N,HB_HUBAVG,AH,41.16
56128,10/26/2020,11.0,1.0,N,HB_HUBAVG,AH,55.44
56220,10/26/2020,12.0,1.0,N,HB_HUBAVG,AH,80.45
56312,10/26/2020,13.0,1.0,N,HB_HUBAVG,AH,176.48
56404,10/26/2020,14.0,1.0,N,HB_HUBAVG,AH,217.66
56496,10/26/2020,15.0,1.0,N,HB_HUBAVG,AH,924.59
56588,10/26/2020,16.0,1.0,N,HB_HUBAVG,AH,85.26
56680,10/26/2020,17.0,1.0,N,HB_HUBAVG,AH,115.04
56772,10/26/2020,18.0,1.0,N,HB_HUBAVG,AH,171.01
56864,10/26/2020,19.0,1.0,N,HB_HUBAVG,AH,151.38
56956,10/26/2020,20.0,1.0,N,HB_HUBAVG,AH,1101.24
57048,10/26/2020,21.0,1.0,N,HB_HUBAVG,AH,221.74
57140,10/26/2020,22.0,1.0,N,HB_HUBAVG,AH,85.98
57232,10/26/2020,23.0,1.0,N,HB_HUBAVG,AH,63.63
57324,10/26/2020,24.0,1.0,N,HB_HUBAVG,AH,49.17
57416,10/27/2020,1.0,1.0,N,HB_HUBAVG,AH,66.07
57508,10/27/2020,2.0,1.0,N,HB_HUBAVG,AH,34.0
57600,10/27/2020,3.0,1.0,N,HB_HUBAVG,AH,32.35
57692,10/27/2020,4.0,1.0,N,HB_HUBAVG,AH,35.62
57784,10/27/2020,5.0,1.0,N,HB_HUBAVG,AH,38.47
57876,10/27/2020,6.0,1.0,N,HB_HUBAVG,AH,34.96
57968,10/27/2020,7.0,1.0,N,HB_HUBAVG,AH,32.02
58060,10/27/2020,8.0,1.0,N,HB_HUBAVG,AH,71.76
58152,10/27/2020,9.0,1.0,N,HB_HUBAVG,AH,46.52
58244,10/27/2020,10.0,1.0,N,HB_HUBAVG,AH,199.0
58336,10/27/2020,11.0,1.0,N,HB_HUBAVG,AH,117.71
58428,10/27/2020,12.0,1.0,N,HB_HUBAVG,AH,135.53
58520,10/27/2020,13.0,1.0,N,HB_HUBAVG,AH,94.43
58612,10/27/2020,14.0,1.0,N,HB_HUBAVG,AH,45.21
58704,10/27/2020,15.0,1.0,N,HB_HUBAVG,AH,53.07
58796,10/27/2020,16.0,1.0,N,HB_HUBAVG,AH,39.53
58888,10/27/2020,17.0,1.0,N,HB_HUBAVG,AH,52.42
58980,10/27/2020,18.0,1.0,N,HB_HUBAVG,AH,42.15
59072,10/27/2020,19.0,1.0,N,HB_HUBAVG,AH,59.68
59164,10/27/2020,20.0,1.0,N,HB_HUBAVG,AH,87.47
59256,10/27/2020,21.0,1.0,N,HB_HUBAVG,AH,37.32
59348,10/27/2020,22.0,1.0,N,HB_HUBAVG,AH,37.32
59440,10/27/2020,23.0,1.0,N,HB_HUBAVG,AH,31.37
59532,10/27/2020,24.0,1.0,N,HB_HUBAVG,AH,36.32
59624,10/28/2020,1.0,1.0,N,HB_HUBAVG,AH,32.58
59716,10/28/2020,2.0,1.0,N,HB_HUBAVG,AH,31.62
59808,10/28/2020,3.0,1.0,N,HB_HUBAVG,AH,29.48
59900,10/28/2020,4.0,1.0,N,HB_HUBAVG,AH,30.18
59992,10/28/2020,5.0,1.0,N,HB_HUBAVG,AH,27.56
60084,10/28/2020,6.0,1.0,N,HB_HUBAVG,AH,28.57
60176,10/28/2020,7.0,1.0,N,HB_HUBAVG,AH,65.48
60268,10/28/2020,8.0,1.0,N,HB_HUBAVG,AH,40.17
60360,10/28/2020,9.0,1.0,N,HB_HUBAVG,AH,81.66
60452,10/28/2020,10.0,1.0,N,HB_HUBAVG,AH,39.62
60544,10/28/2020,11.0,1.0,N,HB_HUBAVG,AH,39.8
60636,10/28/2020,12.0,1.0,N,HB_HUBAVG,AH,29.18
60728,10/28/2020,13.0,1.0,N,HB_HUBAVG,AH,24.02
60820,10/28/2020,14.0,1.0,N,HB_HUBAVG,AH,20.25
60912,10/28/2020,15.0,1.0,N,HB_HUBAVG,AH,19.03
61004,10/28/2020,16.0,1.0,N,HB_HUBAVG,AH,17.42
61096,10/28/2020,17.0,1.0,N,HB_HUBAVG,AH,17.7
61188,10/28/2020,18.0,1.0,N,HB_HUBAVG,AH,16.82
61280,10/28/2020,19.0,1.0,N,HB_HUBAVG,AH,19.5
61372,10/28/2020,20.0,1.0,N,HB_HUBAVG,AH,26.92
61464,10/28/2020,21.0,1.0,N,HB_HUBAVG,AH,25.52
61556,10/28/2020,22.0,1.0,N,HB_HUBAVG,AH,21.11
61648,10/28/2020,23.0,1.0,N,HB_HUBAVG,AH,19.18
61740,10/28/2020,24.0,1.0,N,HB_HUBAVG,AH,17.62
61832,10/29/2020,1.0,1.0,N,HB_HUBAVG,AH,17.65
61924,10/29/2020,2.0,1.0,N,HB_HUBAVG,AH,17.11
62016,10/29/2020,3.0,1.0,N,HB_HUBAVG,AH,16.65
62108,10/29/2020,4.0,1.0,N,HB_HUBAVG,AH,17.03
62200,10/29/2020,5.0,1.0,N,HB_HUBAVG,AH,16.63
62292,10/29/2020,6.0,1.0,N,HB_HUBAVG,AH,16.53
62384,10/29/2020,7.0,1.0,N,HB_HUBAVG,AH,19.8
62476,10/29/2020,8.0,1.0,N,HB_HUBAVG,AH,21.61
62568,10/29/2020,9.0,1.0,N,HB_HUBAVG,AH,28.32
62660,10/29/2020,10.0,1.0,N,HB_HUBAVG,AH,20.39
62752,10/29/2020,11.0,1.0,N,HB_HUBAVG,AH,16.74
62844,10/29/2020,12.0,1.0,N,HB_HUBAVG,AH,15.72
62936,10/29/2020,13.0,1.0,N,HB_HUBAVG,AH,16.41
63028,10/29/2020,14.0,1.0,N,HB_HUBAVG,AH,16.68
63120,10/29/2020,15.0,1.0,N,HB_HUBAVG,AH,16.12
63212,10/29/2020,16.0,1.0,N,HB_HUBAVG,AH,15.86
63304,10/29/2020,17.0,1.0,N,HB_HUBAVG,AH,17.24
63396,10/29/2020,18.0,1.0,N,HB_HUBAVG,AH,17.19
63488,10/29/2020,19.0,1.0,N,HB_HUBAVG,AH,22.19
63580,10/29/2020,20.0,1.0,N,HB_HUBAVG,AH,48.35
63672,10/29/2020,21.0,1.0,N,HB_HUBAVG,AH,30.85
63764,10/29/2020,22.0,1.0,N,HB_HUBAVG,AH,31.91
63856,10/29/2020,23.0,1.0,N,HB_HUBAVG,AH,28.89
63948,10/29/2020,24.0,1.0,N,HB_HUBAVG,AH,30.16
64040,10/30/2020,1.0,1.0,N,HB_HUBAVG,AH,25.6
64132,10/30/2020,2.0,1.0,N,HB_HUBAVG,AH,23.19
64224,10/30/2020,3.0,1.0,N,HB_HUBAVG,AH,24.82
