,Date,HourEnding,Settlement Point Price
869,2021/02/06,6,4.6927
870,2021/02/06,7,2.1964
871,2021/02/06,8,8.0731
872,2021/02/06,9,15.5284
873,2021/02/06,10,14.8343
874,2021/02/06,11,15.5998
875,2021/02/06,12,16.6379
876,2021/02/06,13,18.5178
877,2021/02/06,14,19.4676
878,2021/02/06,15,20.7782
879,2021/02/06,16,25.3882
880,2021/02/06,17,207.851
881,2021/02/06,18,22.482
882,2021/02/06,19,17.2055
883,2021/02/06,20,11.8454
884,2021/02/06,21,8.7161
885,2021/02/06,22,10.8264
886,2021/02/06,23,16.1667
887,2021/02/06,24,19.7786
888,2021/02/07,1,31.5114
889,2021/02/07,2,25.7021
890,2021/02/07,3,109.203
891,2021/02/07,4,32.6379
892,2021/02/07,5,24.9072
893,2021/02/07,6,34.4659
894,2021/02/07,7,26.0098
895,2021/02/07,8,64.6059
896,2021/02/07,9,38.1164
897,2021/02/07,10,22.9428
898,2021/02/07,11,40.3733
899,2021/02/07,12,29.4434
900,2021/02/07,13,109.0673
901,2021/02/07,14,83.7531
902,2021/02/07,15,95.9936
903,2021/02/07,16,620.5564
904,2021/02/07,17,53.645
905,2021/02/07,18,43.6306
906,2021/02/07,19,100.8055
907,2021/02/07,20,56.577
908,2021/02/07,21,58.2548
909,2021/02/07,22,47.2407
910,2021/02/07,23,53.0766
911,2021/02/07,24,48.9465
912,2021/02/08,1,34.7399
913,2021/02/08,2,32.6071
914,2021/02/08,3,39.829
915,2021/02/08,4,222.7787
916,2021/02/08,5,52.0748
917,2021/02/08,6,28.1926
918,2021/02/08,7,43.4974
919,2021/02/08,8,68.3854
920,2021/02/08,9,28.1576
921,2021/02/08,10,32.0608
922,2021/02/08,11,28.5164
923,2021/02/08,12,37.6646
924,2021/02/08,13,280.1639
925,2021/02/08,14,1319.3739
926,2021/02/08,15,461.0592
927,2021/02/08,16,268.5494
928,2021/02/08,17,533.9763
929,2021/02/08,18,68.8595
930,2021/02/08,19,40.4557
931,2021/02/08,20,39.1622
932,2021/02/08,21,40.8048
933,2021/02/08,22,40.6901
934,2021/02/08,23,40.4103
935,2021/02/08,24,49.0767
936,2021/02/09,1,57.4197
937,2021/02/09,2,217.2354
938,2021/02/09,3,150.8313
939,2021/02/09,4,184.732
940,2021/02/09,5,32.4713
941,2021/02/09,6,31.8568
942,2021/02/09,7,32.8793
943,2021/02/09,8,36.6334
944,2021/02/09,9,33.9827
945,2021/02/09,10,35.8078
946,2021/02/09,11,35.3423
947,2021/02/09,12,36.3695
948,2021/02/09,13,54.3616
949,2021/02/09,14,75.8809
950,2021/02/09,15,97.5674
951,2021/02/09,16,54.0592
952,2021/02/09,17,69.0031
953,2021/02/09,18,73.8437
954,2021/02/09,19,45.0784
955,2021/02/09,20,38.8063
956,2021/02/09,21,38.5769
957,2021/02/09,22,38.0201
958,2021/02/09,23,38.193
959,2021/02/09,24,50.1268
960,2021/02/10,1,87.7167
961,2021/02/10,2,67.1745
962,2021/02/10,3,55.7673
963,2021/02/10,4,45.2131
964,2021/02/10,5,43.7143
965,2021/02/10,6,48.8683
966,2021/02/10,7,38.1601
967,2021/02/10,8,64.7071
968,2021/02/10,9,36.8884
969,2021/02/10,10,40.2496
970,2021/02/10,11,34.3155
971,2021/02/10,12,35.8836
972,2021/02/10,13,38.6531
973,2021/02/10,14,63.3924
974,2021/02/10,15,49.9533
975,2021/02/10,16,43.4106
976,2021/02/10,17,44.5501
977,2021/02/10,18,47.5192
978,2021/02/10,19,47.6534
979,2021/02/10,20,44.8929
980,2021/02/10,21,42.689
981,2021/02/10,22,52.3864
982,2021/02/10,23,52.5393
983,2021/02/10,24,59.9353
984,2021/02/11,1,357.6212
985,2021/02/11,2,143.2217
986,2021/02/11,3,53.4957
987,2021/02/11,4,49.5235
988,2021/02/11,5,46.1047
989,2021/02/11,6,39.524
990,2021/02/11,7,41.2123
991,2021/02/11,8,38.0785
992,2021/02/11,9,39.2628
993,2021/02/11,10,46.512
994,2021/02/11,11,43.154
995,2021/02/11,12,53.6041
996,2021/02/11,13,48.818
997,2021/02/11,14,85.4708
998,2021/02/11,15,96.3024
999,2021/02/11,16,112.6416
1000,2021/02/11,17,96.4876
1001,2021/02/11,18,84.2624
1002,2021/02/11,19,96.2489
1003,2021/02/11,20,100.4523
1004,2021/02/11,21,88.0086
1005,2021/02/11,22,84.31
1006,2021/02/11,23,80.3531
1007,2021/02/11,24,68.1488
1008,2021/02/12,1,101.7818
1009,2021/02/12,2,89.5961
1010,2021/02/12,3,107.1518
1011,2021/02/12,4,76.3808
1012,2021/02/12,5,53.9011
1013,2021/02/12,6,38.6426
1014,2021/02/12,7,55.5461
1015,2021/02/12,8,56.4945
1016,2021/02/12,9,46.7865
1017,2021/02/12,10,48.3599
1018,2021/02/12,11,45.9122
1019,2021/02/12,12,40.3361
1020,2021/02/12,13,51.172
1021,2021/02/12,14,52.8574
1022,2021/02/12,15,60.0682
1023,2021/02/12,16,120.3889
1024,2021/02/12,17,130.6625
1025,2021/02/12,18,144.6254
1026,2021/02/12,19,164.2733
1027,2021/02/12,20,162.4935
1028,2021/02/12,21,125.3132
1029,2021/02/12,22,71.1603
1030,2021/02/12,23,108.1177
1031,2021/02/12,24,141.6269
1032,2021/02/13,1,162.7302
1033,2021/02/13,2,153.0054
1034,2021/02/13,3,147.3386
1035,2021/02/13,4,140.1942
1036,2021/02/13,5,103.0857
1037,2021/02/13,6,80.1117
1038,2021/02/13,7,100.0635
1039,2021/02/13,8,111.5044
1040,2021/02/13,9,126.5391
1041,2021/02/13,10,90.5033
1042,2021/02/13,11,133.1301
1043,2021/02/13,12,101.2705
1044,2021/02/13,13,112.7797
1045,2021/02/13,14,159.7151
1046,2021/02/13,15,205.8572
1047,2021/02/13,16,927.1162
1048,2021/02/13,17,468.7265
1049,2021/02/13,18,257.0576
1050,2021/02/13,19,218.0662
1051,2021/02/13,20,60.9403
1052,2021/02/13,21,33.6163
1053,2021/02/13,22,21.3606
1054,2021/02/13,23,69.0181
1055,2021/02/13,24,90.8863
1056,2021/02/14,1,117.5098
1057,2021/02/14,2,61.7486
1058,2021/02/14,3,57.5683
1059,2021/02/14,4,38.4991
1060,2021/02/14,5,35.9942
1061,2021/02/14,6,25.8032
1062,2021/02/14,7,69.3628
1063,2021/02/14,8,42.1865
1064,2021/02/14,9,41.1991
1065,2021/02/14,10,40.594
1066,2021/02/14,11,36.713
1067,2021/02/14,12,52.7715
1068,2021/02/14,13,41.873
1069,2021/02/14,14,73.1723
1070,2021/02/14,15,36.8243
1071,2021/02/14,16,94.0361
1072,2021/02/14,17,237.3086
1073,2021/02/14,18,313.9292
1074,2021/02/14,19,437.8792
1075,2021/02/14,20,442.5656
1076,2021/02/14,21,360.2589
1077,2021/02/14,22,450.4762
1078,2021/02/14,23,870.0341
1079,2021/02/14,24,1347.3085
1080,2021/02/15,1,2051.4594
1081,2021/02/15,2,2026.2096
1082,2021/02/15,3,770.4491
1083,2021/02/15,4,1569.3079
1084,2021/02/15,5,1149.4862
1085,2021/02/15,6,375.2433
1086,2021/02/15,7,277.671
1087,2021/02/15,8,635.6249
1088,2021/02/15,9,499.6281
1089,2021/02/15,10,1289.6304
1090,2021/02/15,11,905.7111
1091,2021/02/15,12,1589.3316
1092,2021/02/15,13,2203.3741
1093,2021/02/15,14,2516.0747
1094,2021/02/15,15,1477.1761
1095,2021/02/15,16,2954.6408
1096,2021/02/15,17,3435.6231
1097,2021/02/15,18,2095.549
1098,2021/02/15,19,2926.986
1099,2021/02/15,20,580.348
1100,2021/02/15,21,639.472
1101,2021/02/15,22,800.817
1102,2021/02/15,23,556.4877
1103,2021/02/15,24,2119.8938
1104,2021/02/16,1,3460.0972
1105,2021/02/16,2,3414.2777
1106,2021/02/16,3,3458.4003
1107,2021/02/16,4,3336.687
1108,2021/02/16,5,3002.6672
1109,2021/02/16,6,1202.0158
1110,2021/02/16,7,860.5096
1111,2021/02/16,8,1109.8602
1112,2021/02/16,9,1264.3363
1113,2021/02/16,10,3287.0444
1114,2021/02/16,11,1126.2643
1115,2021/02/16,12,1889.8226
1116,2021/02/16,13,4925.6141
1117,2021/02/16,14,3842.2339
1118,2021/02/16,15,739.2583
1119,2021/02/16,16,2322.2509
1120,2021/02/16,17,1670.0946
1121,2021/02/16,18,110.4878
1122,2021/02/16,19,60.8257
1123,2021/02/16,20,48.8076
1124,2021/02/16,21,48.1166
1125,2021/02/16,22,116.7335
1126,2021/02/16,23,188.9423
1127,2021/02/16,24,496.9874
1128,2021/02/17,1,2128.7044
1129,2021/02/17,2,415.1321
1130,2021/02/17,3,1474.4191
1131,2021/02/17,4,1845.8867
1132,2021/02/17,5,1769.7394
1133,2021/02/17,6,1167.2127
1134,2021/02/17,7,1798.0169
1135,2021/02/17,8,1406.7798
1136,2021/02/17,9,622.3627
1137,2021/02/17,10,943.717
1138,2021/02/17,11,1647.1015
1139,2021/02/17,12,1535.57
1140,2021/02/17,13,1307.9564
1141,2021/02/17,14,2192.4912
1142,2021/02/17,15,3130.6543
1143,2021/02/17,16,1905.7115
1144,2021/02/17,17,1075.8609
1145,2021/02/17,18,1324.7653
1146,2021/02/17,19,539.6256
1147,2021/02/17,20,295.0945
1148,2021/02/17,21,419.001
1149,2021/02/17,22,525.8035
1150,2021/02/17,23,828.9625
1151,2021/02/17,24,1685.3039
1152,2021/02/18,1,2975.2084
1153,2021/02/18,2,1156.3009
1154,2021/02/18,3,384.1158
1155,2021/02/18,4,1017.6469
1156,2021/02/18,5,118.8977
1157,2021/02/18,6,79.0921
1158,2021/02/18,7,59.0965
1159,2021/02/18,8,38.4154
1160,2021/02/18,9,29.5334
1161,2021/02/18,10,20.3723
1162,2021/02/18,11,23.6243
1163,2021/02/18,12,49.2052
1164,2021/02/18,13,148.6589
1165,2021/02/18,14,130.1642
1166,2021/02/18,15,200.629
1167,2021/02/18,16,188.1934
1168,2021/02/18,17,347.9755
1169,2021/02/18,18,268.3041
1170,2021/02/18,19,20.2607
1171,2021/02/18,20,24.851
1172,2021/02/18,21,34.9587
1173,2021/02/18,22,28.6956
1174,2021/02/18,23,143.2678
1175,2021/02/18,24,1155.9265
1176,2021/02/19,1,1943.4716
1177,2021/02/19,2,301.6155
1178,2021/02/19,3,812.067
1179,2021/02/19,4,1204.7335
1180,2021/02/19,5,819.812
1181,2021/02/19,6,330.006
1182,2021/02/19,7,179.0954
1183,2021/02/19,8,211.4836
1184,2021/02/19,9,189.0905
1185,2021/02/19,10,277.3398
1186,2021/02/19,11,364.2592
1187,2021/02/19,12,632.7129
1188,2021/02/19,13,592.3877
1189,2021/02/19,14,481.5711
1190,2021/02/19,15,180.4438
1191,2021/02/19,16,66.8619
1192,2021/02/19,17,71.2486
1193,2021/02/19,18,29.4189
1194,2021/02/19,19,14.0569
1195,2021/02/19,20,16.4482
1196,2021/02/19,21,7.7205
1197,2021/02/19,22,11.4547
1198,2021/02/19,23,12.9218
1199,2021/02/19,24,14.8864
1200,2021/02/20,1,15.7591
1201,2021/02/20,2,0.5866
1202,2021/02/20,3,9.1941
1203,2021/02/20,4,2.055
1204,2021/02/20,5,-9.4864
1205,2021/02/20,6,-14.2141
1206,2021/02/20,7,-1.3954
1207,2021/02/20,8,18.2905
1208,2021/02/20,9,19.2433
1209,2021/02/20,10,25.4834
1210,2021/02/20,11,64.8611
1211,2021/02/20,12,91.1789
1212,2021/02/20,13,99.8667
1213,2021/02/20,14,94.7463
1214,2021/02/20,15,76.2201
1215,2021/02/20,16,41.6901
1216,2021/02/20,17,40.4468
1217,2021/02/20,18,18.1705
1218,2021/02/20,19,18.2251
1219,2021/02/20,20,10.8739
1220,2021/02/20,21,6.7891
1221,2021/02/20,22,7.2763
1222,2021/02/20,23,4.3228
1223,2021/02/20,24,1.5104
1224,2021/02/21,1,-20.6127
1225,2021/02/21,2,-0.8509
1226,2021/02/21,3,14.4604
1227,2021/02/21,4,2.8994
1228,2021/02/21,5,-7.6594
1229,2021/02/21,6,12.0252
1230,2021/02/21,7,-2.5359
1231,2021/02/21,8,17.2836
1232,2021/02/21,9,12.721
1233,2021/02/21,10,16.8751
1234,2021/02/21,11,14.6786
1235,2021/02/21,12,35.6598
1236,2021/02/21,13,123.0369
1237,2021/02/21,14,26.3721
1238,2021/02/21,15,12.998
1239,2021/02/21,16,9.6972
1240,2021/02/21,17,10.7146
1241,2021/02/21,18,26.8259
1242,2021/02/21,19,20.6511
1243,2021/02/21,20,16.026
1244,2021/02/21,21,23.4136
1245,2021/02/21,22,5.5468
1246,2021/02/21,23,8.4265
1247,2021/02/21,24,27.4818
1248,2021/02/22,1,36.7137
1249,2021/02/22,2,40.7199
1250,2021/02/22,3,42.3182
1251,2021/02/22,4,51.4181
1252,2021/02/22,5,53.5523
1253,2021/02/22,6,37.6413
1254,2021/02/22,7,25.0257
1255,2021/02/22,8,21.7715
1256,2021/02/22,9,25.7196
1257,2021/02/22,10,30.1749
1258,2021/02/22,11,33.1632
1259,2021/02/22,12,38.4254
1260,2021/02/22,13,32.3689
1261,2021/02/22,14,26.881
1262,2021/02/22,15,13.5205
1263,2021/02/22,16,20.1692
1264,2021/02/22,17,10.1457
1265,2021/02/22,18,-0.0842
1266,2021/02/22,19,-9.4282
1267,2021/02/22,20,-1.323
1268,2021/02/22,21,2.6368
1269,2021/02/22,22,16.4266
1270,2021/02/22,23,18.4063
1271,2021/02/22,24,27.4598
1272,2021/02/23,1,29.0297
1273,2021/02/23,2,45.098
1274,2021/02/23,3,36.1671
1275,2021/02/23,4,26.4451
1276,2021/02/23,5,32.0097
1277,2021/02/23,6,33.1184
1278,2021/02/23,7,32.313
1279,2021/02/23,8,30.2989
1280,2021/02/23,9,62.2954
1281,2021/02/23,10,89.5174
1282,2021/02/23,11,30.116
1283,2021/02/23,12,45.6763
1284,2021/02/23,13,127.0189
1285,2021/02/23,14,39.8824
1286,2021/02/23,15,25.7329
1287,2021/02/23,16,19.1099
1288,2021/02/23,17,14.593
1289,2021/02/23,18,-3.1762
1290,2021/02/23,19,0.5606
1291,2021/02/23,20,-8.4691
1292,2021/02/23,21,-6.2425
1293,2021/02/23,22,-5.863
1294,2021/02/23,23,-5.9043
1295,2021/02/23,24,7.226
1296,2021/02/24,1,17.5717
1297,2021/02/24,2,17.9599
1298,2021/02/24,3,16.4873
1299,2021/02/24,4,0.0568
1300,2021/02/24,5,-27.0408
1301,2021/02/24,6,-32.1962
1302,2021/02/24,7,-23.6163
1303,2021/02/24,8,-17.4442
1304,2021/02/24,9,-23.4697
1305,2021/02/24,10,-30.8796
1306,2021/02/24,11,-31.9712
1307,2021/02/24,12,-28.9625
1308,2021/02/24,13,-6.626
1309,2021/02/24,14,-13.2083
1310,2021/02/24,15,-26.9784
1311,2021/02/24,16,-27.9353
1312,2021/02/24,17,-3.5326
1313,2021/02/24,18,4.4137
1314,2021/02/24,19,10.0338
1315,2021/02/24,20,12.8748
1316,2021/02/24,21,16.0088
1317,2021/02/24,22,17.453
1318,2021/02/24,23,16.9038
1319,2021/02/24,24,16.7049
1320,2021/02/25,1,17.6771
1321,2021/02/25,2,13.3496
1322,2021/02/25,3,11.8996
1323,2021/02/25,4,5.34
1324,2021/02/25,5,5.4616
1325,2021/02/25,6,-0.8676
1326,2021/02/25,7,-2.2354
1327,2021/02/25,8,10.4042
1328,2021/02/25,9,8.4018
1329,2021/02/25,10,12.879
1330,2021/02/25,11,17.6516
1331,2021/02/25,12,16.5505
1332,2021/02/25,13,19.9591
1333,2021/02/25,14,22.8557
1334,2021/02/25,15,25.3465
1335,2021/02/25,16,30.0799
1336,2021/02/25,17,33.22
1337,2021/02/25,18,22.3398
1338,2021/02/25,19,22.2761
1339,2021/02/25,20,23.8083
1340,2021/02/25,21,20.4551
1341,2021/02/25,22,18.5364
1342,2021/02/25,23,16.7437
1343,2021/02/25,24,18.1883
1344,2021/02/26,1,20.8764
1345,2021/02/26,2,20.5865
1346,2021/02/26,3,21.2069
1347,2021/02/26,4,31.6428
1348,2021/02/26,5,17.9845
1349,2021/02/26,6,21.2402
1350,2021/02/26,7,18.8295
1351,2021/02/26,8,18.4116
1352,2021/02/26,9,18.2931
1353,2021/02/26,10,18.0376
1354,2021/02/26,11,17.9718
1355,2021/02/26,12,29.2654
1356,2021/02/26,13,63.7403
1357,2021/02/26,14,39.723
1358,2021/02/26,15,25.5756
1359,2021/02/26,16,72.2214
1360,2021/02/26,17,16.4649
1361,2021/02/26,18,21.068
1362,2021/02/26,19,19.5271
1363,2021/02/26,20,17.9227
1364,2021/02/26,21,18.7791
1365,2021/02/26,22,19.9559
1366,2021/02/26,23,21.1013
1367,2021/02/26,24,30.4939
1368,2021/02/27,1,26.4956
1369,2021/02/27,2,16.872
1370,2021/02/27,3,15.8781
1371,2021/02/27,4,15.4721
1372,2021/02/27,5,6.0191
1373,2021/02/27,6,7.5605
1374,2021/02/27,7,2.1821
1375,2021/02/27,8,7.1144
1376,2021/02/27,9,17.3568
1377,2021/02/27,10,20.2815
1378,2021/02/27,11,41.2212
1379,2021/02/27,12,30.5029
1380,2021/02/27,13,22.3149
1381,2021/02/27,14,22.8301
1382,2021/02/27,15,25.679
1383,2021/02/27,16,21.3702
1384,2021/02/27,17,14.2639
1385,2021/02/27,18,55.2885
1386,2021/02/27,19,42.5807
1387,2021/02/27,20,65.222
1388,2021/02/27,21,58.95
1389,2021/02/27,22,48.3779
1390,2021/02/27,23,53.5984
1391,2021/02/27,24,88.3767
1392,2021/02/28,1,59.3568
1393,2021/02/28,2,52.9768
1394,2021/02/28,3,32.8638
1395,2021/02/28,4,22.085
1396,2021/02/28,5,16.1229
1397,2021/02/28,6,3.1098
1398,2021/02/28,7,-22.4639
1399,2021/02/28,8,-25.0656
1400,2021/02/28,9,-31.2776
1401,2021/02/28,10,-29.7497
1402,2021/02/28,11,-23.3712
1403,2021/02/28,12,-21.1433
1404,2021/02/28,13,-21.5819
1405,2021/02/28,14,-1.3178
1406,2021/02/28,15,26.9098
1407,2021/02/28,16,20.6589
1408,2021/02/28,17,26.2101
1409,2021/02/28,18,22.0835
1410,2021/02/28,19,20.5184
1411,2021/02/28,20,12.6369
1412,2021/02/28,21,2.0423
1413,2021/02/28,22,-16.7665
1414,2021/02/28,23,-23.3471
1415,2021/02/28,24,-8.8958
1416,2021/03/01,1,21.5524
1417,2021/03/01,2,14.2544
1418,2021/03/01,3,13.6894
1419,2021/03/01,4,11.0772
1420,2021/03/01,5,7.5572
1421,2021/03/01,6,11.0489
1422,2021/03/01,7,14.0631
1423,2021/03/01,8,13.8589
1424,2021/03/01,9,16.5404
1425,2021/03/01,10,18.0029
1426,2021/03/01,11,19.0503
1427,2021/03/01,12,26.6172
1428,2021/03/01,13,24.1749
1429,2021/03/01,14,25.8556
1430,2021/03/01,15,27.1645
1431,2021/03/01,16,59.868
1432,2021/03/01,17,25.0147
1433,2021/03/01,18,26.1704
1434,2021/03/01,19,28.2773
1435,2021/03/01,20,25.9607
1436,2021/03/01,21,23.2824
1437,2021/03/01,22,23.3279
1438,2021/03/01,23,28.7142
1439,2021/03/01,24,27.5732
1440,2021/03/02,1,122.6463
1441,2021/03/02,2,88.0997
1442,2021/03/02,3,34.5074
1443,2021/03/02,4,33.1981
1444,2021/03/02,5,24.163
1445,2021/03/02,6,19.3715
1446,2021/03/02,7,17.813
1447,2021/03/02,8,24.7875
1448,2021/03/02,9,23.4069
1449,2021/03/02,10,21.3285
1450,2021/03/02,11,25.4419
1451,2021/03/02,12,47.2632
1452,2021/03/02,13,69.6234
1453,2021/03/02,14,21.0244
1454,2021/03/02,15,16.79
1455,2021/03/02,16,26.6796
1456,2021/03/02,17,2.136
1457,2021/03/02,18,-18.4473
1458,2021/03/02,19,-11.6618
1459,2021/03/02,20,3.7493
1460,2021/03/02,21,0.7734
1461,2021/03/02,22,-4.7254
1462,2021/03/02,23,3.1189
1463,2021/03/02,24,13.4975
1464,2021/03/03,1,-1.5011
1465,2021/03/03,2,-9.5228
1466,2021/03/03,3,15.2889
1467,2021/03/03,4,-4.346
1468,2021/03/03,5,-13.3493
1469,2021/03/03,6,-22.7315
1470,2021/03/03,7,-21.9952
1471,2021/03/03,8,-10.4738
1472,2021/03/03,9,-17.7992
1473,2021/03/03,10,-3.4531
1474,2021/03/03,11,-3.6033
1475,2021/03/03,12,-3.499
1476,2021/03/03,13,3.5559
1477,2021/03/03,14,12.358
1478,2021/03/03,15,16.6917
1479,2021/03/03,16,20.3596
1480,2021/03/03,17,19.0773
1481,2021/03/03,18,18.5342
1482,2021/03/03,19,18.5277
1483,2021/03/03,20,18.1899
1484,2021/03/03,21,17.532
1485,2021/03/03,22,16.8851
1486,2021/03/03,23,17.1471
1487,2021/03/03,24,18.8373
1488,2021/03/04,1,19.3765
1489,2021/03/04,2,10.5463
1490,2021/03/04,3,7.605
1491,2021/03/04,4,-16.3151
1492,2021/03/04,5,-32.5864
1493,2021/03/04,6,-25.931
1494,2021/03/04,7,-14.6753
1495,2021/03/04,8,-19.1633
1496,2021/03/04,9,-4.0723
1497,2021/03/04,10,-4.6955
1498,2021/03/04,11,-1.82
1499,2021/03/04,12,8.7001
1500,2021/03/04,13,15.1799
1501,2021/03/04,14,22.4696
1502,2021/03/04,15,20.0331
1503,2021/03/04,16,18.1146
1504,2021/03/04,17,15.5975
1505,2021/03/04,18,10.8313
1506,2021/03/04,19,14.1642
1507,2021/03/04,20,18.9183
1508,2021/03/04,21,7.765
1509,2021/03/04,22,3.0665
1510,2021/03/04,23,2.4104
1511,2021/03/04,24,4.9129
1512,2021/03/05,1,17.4879
1513,2021/03/05,2,18.3268
1514,2021/03/05,3,11.7298
1515,2021/03/05,4,13.7509
1516,2021/03/05,5,14.1458
1517,2021/03/05,6,7.624
1518,2021/03/05,7,18.1812
1519,2021/03/05,8,19.5999
1520,2021/03/05,9,22.041
1521,2021/03/05,10,22.6091
1522,2021/03/05,11,22.0366
1523,2021/03/05,12,22.0206
1524,2021/03/05,13,48.2698
1525,2021/03/05,14,18.1882
1526,2021/03/05,15,24.9799
1527,2021/03/05,16,28.2052
1528,2021/03/05,17,18.9383
1529,2021/03/05,18,19.5212
1530,2021/03/05,19,20.4831
1531,2021/03/05,20,21.0479
1532,2021/03/05,21,15.1829
1533,2021/03/05,22,14.8476
1534,2021/03/05,23,15.8233
1535,2021/03/05,24,17.3218
1536,2021/03/06,1,21.8514
1537,2021/03/06,2,22.9417
1538,2021/03/06,3,24.663
1539,2021/03/06,4,24.6498
1540,2021/03/06,5,21.6011
1541,2021/03/06,6,23.3261
1542,2021/03/06,7,21.663
1543,2021/03/06,8,21.6431
1544,2021/03/06,9,21.2212
1545,2021/03/06,10,24.1165
1546,2021/03/06,11,23.4694
1547,2021/03/06,12,23.077
1548,2021/03/06,13,20.7873
1549,2021/03/06,14,18.3047
1550,2021/03/06,15,18.1172
1551,2021/03/06,16,22.9553
1552,2021/03/06,17,19.3473
1553,2021/03/06,18,24.1709
1554,2021/03/06,19,19.3643
1555,2021/03/06,20,16.4513
1556,2021/03/06,21,9.2814
1557,2021/03/06,22,15.9502
1558,2021/03/06,23,14.2658
1559,2021/03/06,24,11.2731
1560,2021/03/07,1,14.8072
1561,2021/03/07,2,-23.0354
1562,2021/03/07,3,-33.3708
1563,2021/03/07,4,-34.8895
1564,2021/03/07,5,-36.599
1565,2021/03/07,6,-33.2615
1566,2021/03/07,7,-31.9774
1567,2021/03/07,8,12.1067
1568,2021/03/07,9,-21.8836
1569,2021/03/07,10,-26.623
1570,2021/03/07,11,-30.2556
1571,2021/03/07,12,-21.6438
1572,2021/03/07,13,-28.7591
1573,2021/03/07,14,-25.6173
1574,2021/03/07,15,-14.082
1575,2021/03/07,16,-9.5825
1576,2021/03/07,17,-9.3997
1577,2021/03/07,18,-10.1121
1578,2021/03/07,19,-11.7248
1579,2021/03/07,20,-11.6635
1580,2021/03/07,21,-10.7298
1581,2021/03/07,22,-8.9705
1582,2021/03/07,23,-5.54
1583,2021/03/07,24,-1.9922
1584,2021/03/08,1,12.2142
1585,2021/03/08,2,2.6846
1586,2021/03/08,3,-7.5865
1587,2021/03/08,4,-13.3925
1588,2021/03/08,5,-18.7117
1589,2021/03/08,6,-23.7066
1590,2021/03/08,7,-25.4162
1591,2021/03/08,8,-14.8278
1592,2021/03/08,9,-28.8426
1593,2021/03/08,10,-24.375
1594,2021/03/08,11,-22.9444
1595,2021/03/08,12,-18.6621
1596,2021/03/08,13,-7.8825
1597,2021/03/08,14,-2.4083
1598,2021/03/08,15,17.3172
1599,2021/03/08,16,18.6296
1600,2021/03/08,17,6.1693
1601,2021/03/08,18,-2.1401
1602,2021/03/08,19,-11.203
1603,2021/03/08,20,-15.2763
1604,2021/03/08,21,-18.5221
1605,2021/03/08,22,-25.4439
1606,2021/03/08,23,-15.1762
1607,2021/03/08,24,-14.4808
1608,2021/03/09,1,-10.666
1609,2021/03/09,2,-9.7819
1610,2021/03/09,3,-12.4775
1611,2021/03/09,4,-20.7637
1612,2021/03/09,5,-14.5958
1613,2021/03/09,6,-21.4092
1614,2021/03/09,7,-17.2139
1615,2021/03/09,8,-13.984
1616,2021/03/09,9,-20.8033
1617,2021/03/09,10,-24.4553
1618,2021/03/09,11,-11.1658
1619,2021/03/09,12,-14.3206
1620,2021/03/09,13,-5.6775
1621,2021/03/09,14,-4.6755
1622,2021/03/09,15,-3.639
1623,2021/03/09,16,-6.134
1624,2021/03/09,17,2.8828
1625,2021/03/09,18,62.1553
1626,2021/03/09,19,8.2297
1627,2021/03/09,20,20.3402
1628,2021/03/09,21,-12.9535
1629,2021/03/09,22,-5.6341
1630,2021/03/09,23,-7.0084
1631,2021/03/09,24,-11.2755
1632,2021/03/10,1,-9.9244
1633,2021/03/10,2,-7.6809
1634,2021/03/10,3,-9.8579
1635,2021/03/10,4,-8.4377
1636,2021/03/10,5,-11.6366
1637,2021/03/10,6,-24.7406
1638,2021/03/10,7,-22.6573
1639,2021/03/10,8,-13.2114
1640,2021/03/10,9,-22.2283
1641,2021/03/10,10,-16.981
1642,2021/03/10,11,-21.5761
1643,2021/03/10,12,-16.3115
1644,2021/03/10,13,-18.0709
1645,2021/03/10,14,-9.3455
1646,2021/03/10,15,-5.2612
1647,2021/03/10,16,-5.9804
1648,2021/03/10,17,-7.7022
1649,2021/03/10,18,-8.9556
1650,2021/03/10,19,-9.3906
1651,2021/03/10,20,-3.2527
1652,2021/03/10,21,1.7249
1653,2021/03/10,22,5.515
1654,2021/03/10,23,-0.295
1655,2021/03/10,24,12.1043
1656,2021/03/11,1,22.1677
1657,2021/03/11,2,16.0686
1658,2021/03/11,3,-2.6473
1659,2021/03/11,4,-8.9568
1660,2021/03/11,5,-7.3635
1661,2021/03/11,6,-10.006
1662,2021/03/11,7,-10.3031
1663,2021/03/11,8,-3.9874
1664,2021/03/11,9,-8.1517
1665,2021/03/11,10,-18.4621
1666,2021/03/11,11,-3.2236
1667,2021/03/11,12,-3.3209
1668,2021/03/11,13,-0.38
1669,2021/03/11,14,6.4112
